date,symbol,open,high,low,close,volume
2024-01-22,000300.SH,4020.836716269155,4044.6815668756963,3969.337411851808,3997.6271293823447,4619216
2024-01-23,000300.SH,3997.6271293823447,4021.7953523571214,3963.3780238565687,4009.127306322827,1723911
2024-01-24,000300.SH,4009.127306322827,4045.672485440718,3997.613709767256,4014.3199128415167,1543717
2024-01-25,000300.SH,4014.3199128415167,4023.460180519804,3979.689509173561,4000.2891467640047,4509352
2024-01-26,000300.SH,4000.2891467640047,4016.6733513330796,3989.882435762532,4002.3650852815963,2957733
2024-01-29,000300.SH,4002.3650852815963,4020.5424113295235,3954.0547467547426,3993.522111079517,1305663
2024-01-30,000300.SH,3993.522111079517,4017.914011811055,3955.7091924754855,3996.6426860483816,133320
2024-01-31,000300.SH,3996.6426860483816,4024.2012176170456,3993.147403371101,4012.9533409635806,427025
2024-02-01,000300.SH,4012.9533409635806,4058.1745357119084,3984.048181957545,4051.7284390202935,464359
2024-02-02,000300.SH,4051.7284390202935,4077.257935858071,3984.7851387089627,4022.150348384392,1408507
2024-02-05,000300.SH,4022.150348384392,4087.573912929343,4013.2394119307214,4074.36486174905,4166621
2024-02-06,000300.SH,4074.36486174905,4098.899721743788,4003.581834111428,4027.3248459467463,1043187
2024-02-07,000300.SH,4027.3248459467463,4035.24436195558,3987.051324981516,4024.0611742497795,4093710
2024-02-08,000300.SH,4024.0611742497795,4059.1742079598616,4020.751437065389,4038.69466995867,1697690
2024-02-09,000300.SH,4038.69466995867,4068.4076884070405,4009.9169812212067,4045.914026367031,200734
2024-02-12,000300.SH,4045.914026367031,4049.92888233821,4017.8259074987013,4031.2290004457773,257702
2024-02-13,000300.SH,4031.2290004457773,4046.13543976133,3989.226893156627,4026.600851402019,2951274
2024-02-14,000300.SH,4026.600851402019,4033.755877227452,3976.0620815522134,4015.109232964842,1325811
2024-02-15,000300.SH,4015.109232964842,4019.534133157623,3963.4414560158853,4001.336237481552,1247087
2024-02-16,000300.SH,4001.336237481552,4062.026025581947,3981.309409333127,4022.1877752199466,3181091
2024-02-19,000300.SH,4022.1877752199466,4045.576660053146,3987.2373559133266,4031.216011226678,3929049
2024-02-20,000300.SH,4031.216011226678,4064.2470181478106,3980.672850780608,4014.8926613433227,2803381
2024-02-21,000300.SH,4014.8926613433227,4048.810141962343,4000.7142506042237,4037.0257158244617,1968670
2024-02-22,000300.SH,4037.0257158244617,4073.0906188688396,4003.216848655334,4044.880506391966,4393122
2024-02-23,000300.SH,4044.880506391966,4096.453842904557,4041.43599726641,4065.062758890778,4446664
2024-02-26,000300.SH,4065.062758890778,4105.988986636062,4040.003419977308,4080.856752680429,4913673
2024-02-27,000300.SH,4080.856752680429,4101.179312354528,4050.111005264366,4061.0151719404407,4855469
2024-02-28,000300.SH,4061.0151719404407,4078.9343554338006,4041.1332413311507,4047.793421589498,1032817
2024-02-29,000300.SH,4047.793421589498,4081.9003532311676,4042.810363577116,4066.390130644175,4435702
2024-03-01,000300.SH,4066.390130644175,4119.8021817978015,4037.458808418916,4081.7176059978406,3378360
2024-03-04,000300.SH,4081.7176059978406,4115.966826477021,4066.3943211534524,4081.6138926516405,3062732
2024-03-05,000300.SH,4081.6138926516405,4124.3884669552,4051.470013531076,4084.896683953799,2280338
2024-03-06,000300.SH,4084.896683953799,4123.662968598948,4080.317983563675,4116.743448959643,2092825
2024-03-07,000300.SH,4116.743448959643,4147.3853626448445,4088.22796824407,4102.567500981455,3932978
2024-03-08,000300.SH,4102.567500981455,4155.2216753929615,4079.4898725209296,4116.468278368053,4215811
2024-03-11,000300.SH,4116.468278368053,4125.613894101929,4078.944639958839,4111.888556801684,694604
2024-03-12,000300.SH,4111.888556801684,4116.542040868211,4092.4423820371126,4106.9322500358085,2149927
2024-03-13,000300.SH,4106.9322500358085,4165.687622162809,4080.45909586116,4134.510739596659,3274108
2024-03-14,000300.SH,4134.510739596659,4180.209298516531,4097.644181333162,4155.453208568945,2831638
2024-03-15,000300.SH,4155.453208568945,4211.690156869087,4129.06317068163,4176.203397294776,364500
2024-03-18,000300.SH,4176.203397294776,4217.15865848876,4164.872877172096,4209.464441200092,2267478
2024-03-19,000300.SH,4209.464441200092,4244.331051633626,4206.383923867645,4210.415984722435,3076031
2024-03-20,000300.SH,4210.415984722435,4238.314710835551,4173.5077337639395,4228.101901758937,739282
2024-03-21,000300.SH,4228.101901758937,4236.78951574083,4217.697077514023,4220.6602317169,3003633
2024-03-22,000300.SH,4220.6602317169,4238.014884742199,4183.477625238154,4229.300305390633,2040369
2024-03-25,000300.SH,4229.300305390633,4264.14322611719,4203.071161982256,4226.4217311255115,4048242
2023-01-03,AAA.SZ,24.44874137585351,24.50616936338697,23.817952601791884,23.92349763422856,1997501
2023-01-04,AAA.SZ,23.92349763422856,24.299592119848143,23.7635870444988,24.202932533382317,4854619
2023-01-05,AAA.SZ,24.202932533382317,24.310253967023986,23.84037590241886,23.97660142724812,773218
2023-01-06,AAA.SZ,23.97660142724812,24.29015090742186,23.95042870086051,24.088730338744167,3985250
2023-01-09,AAA.SZ,24.088730338744167,24.808203632632974,23.95940336158565,24.624276621636884,703291
2023-01-10,AAA.SZ,24.624276621636884,24.816552736768035,24.382242994630253,24.58285964034146,2761198
2023-01-11,AAA.SZ,24.58285964034146,25.06637369573397,24.46331863072526,25.051222791041194,2279431
2023-01-12,AAA.SZ,25.051222791041194,25.612053295756674,25.02633220954784,25.498496684656857,4309738
2023-01-13,AAA.SZ,25.498496684656857,25.62784467941838,24.39536178017955,24.591346026295557,819407
2023-01-16,AAA.SZ,24.591346026295557,24.608125356552392,24.112182848937746,24.17050521282919,2638143
2023-01-17,AAA.SZ,24.17050521282919,24.242248722340776,23.380583207508085,23.449922234054306,437913
2023-01-18,AAA.SZ,23.449922234054306,24.593626327703916,23.40150493673258,24.405151363990846,4015770
2023-01-19,AAA.SZ,24.405151363990846,24.44914267932983,24.278043913699307,24.366666530470628,428821
2023-01-20,AAA.SZ,24.366666530470628,25.390159906649618,24.1793078371427,25.24913223571818,2280707
2023-01-23,AAA.SZ,25.24913223571818,25.313376576813443,24.329156748471018,24.46208778601905,1801243
2023-01-24,AAA.SZ,24.46208778601905,24.477135574719107,24.14049682380553,24.199698290639418,3987008
2023-01-25,AAA.SZ,24.199698290639418,24.665199417066805,23.985787822597686,24.596540293897316,1912375
2023-01-26,AAA.SZ,24.596540293897316,24.93713940881062,24.378712653647952,24.695841266378242,3727447
2023-01-27,AAA.SZ,24.695841266378242,25.171452964703878,24.47924651309379,24.9688407455973,3715652
2023-01-30,AAA.SZ,24.9688407455973,25.208940571914944,24.30439416710919,24.37186924711748,168803
2023-01-31,AAA.SZ,24.37186924711748,25.18298216776459,24.255206622686348,25.05433782858834,907744
2023-02-01,AAA.SZ,25.05433782858834,25.492680548683964,24.80736715544917,25.45341880576172,848736
2023-02-02,AAA.SZ,25.45341880576172,25.814808339362255,25.254013705972323,25.66835458667885,799539
2023-02-03,AAA.SZ,25.66835458667885,25.791988390098723,25.317440236921904,25.336647708893484,345404
2023-02-06,AAA.SZ,25.336647708893484,25.72885238336723,25.308284760340225,25.511459231466933,117297
2023-02-07,AAA.SZ,25.511459231466933,25.54798614381211,25.253492814840403,25.378031649723674,888443
2023-02-08,AAA.SZ,25.378031649723674,25.508431356314873,24.35388849110821,24.578476580997727,3755074
2023-02-09,AAA.SZ,24.578476580997727,24.62580151140454,24.428297990979747,24.566303304343382,3365962
2023-02-10,AAA.SZ,24.566303304343382,24.654359285303755,24.374643253553327,24.50277361865721,4862606
2023-02-13,AAA.SZ,24.50277361865721,25.221269438542972,24.465970449016663,25.033396495563135,3126394
2023-02-14,AAA.SZ,25.033396495563135,25.15911852424078,23.80590633557695,23.967432715136407,1327146
2023-02-15,AAA.SZ,23.967432715136407,24.188789128809923,23.768263828006262,24.090717295247895,2980304
2023-02-16,AAA.SZ,24.090717295247895,24.193043210709284,23.463360903926507,23.56028769357536,1433572
2023-02-17,AAA.SZ,23.56028769357536,23.83609974089251,23.374907985438274,23.720704578505636,4805907
2023-02-20,AAA.SZ,23.720704578505636,24.098380236188543,23.49150260130594,23.908127553624986,715863
2023-02-21,AAA.SZ,23.908127553624986,24.12269832545408,23.82098434127295,23.87914872667496,4801669
2023-02-22,AAA.SZ,23.87914872667496,24.50642270411377,23.748490824396058,24.273982823874974,3865056
2023-02-23,AAA.SZ,24.273982823874974,24.46758196846601,23.620887423516425,23.697378071691173,3425315
2023-02-24,AAA.SZ,23.697378071691173,24.316905872488668,23.507037958880595,24.232181309535488,928791
2023-02-27,AAA.SZ,24.232181309535488,24.40270994734135,23.765307005412854,23.908450171470232,3920887
2023-02-28,AAA.SZ,23.908450171470232,24.019797315176373,23.046927925063112,23.198379309157605,2946274
2023-03-01,AAA.SZ,23.198379309157605,23.26610398285886,22.899193430643656,23.085730391904978,4939498
2023-03-02,AAA.SZ,23.085730391904978,23.28168853558093,22.068963735844164,22.163418006333274,4495564
2023-03-03,AAA.SZ,22.163418006333274,22.305028887136356,21.959661822184387,22.285750591563943,476794
2023-03-06,AAA.SZ,22.285750591563943,22.487809673931704,22.059853828703282,22.1832765714244,3978450
2023-03-07,AAA.SZ,22.1832765714244,22.85132758681738,22.138897355691594,22.740263324050378,3133349
2023-03-08,AAA.SZ,22.740263324050378,23.195286697236284,22.57855636504409,23.044268067578543,1621466
2023-03-09,AAA.SZ,23.044268067578543,23.200136322692167,22.251903306289176,22.432167821725475,2580252
2023-03-10,AAA.SZ,22.432167821725475,22.634138503743802,21.998279200323875,22.075748209168395,882877
2023-03-13,AAA.SZ,22.075748209168395,22.460545835917728,21.88494303731136,22.31442291726752,3985180
2023-03-14,AAA.SZ,22.31442291726752,22.844920503519358,22.111175099609397,22.701168327683778,3710793
2023-03-15,AAA.SZ,22.701168327683778,23.29239653179837,22.63010021742272,23.266031595425606,3399973
2023-03-16,AAA.SZ,23.266031595425606,23.97053238720533,23.03701348386766,23.84119684565566,3180977
2023-03-17,AAA.SZ,23.84119684565566,23.887129426810134,23.767307998435722,23.811043158554114,2399899
2023-03-20,AAA.SZ,23.811043158554114,24.17377290194541,23.753440700883996,23.99368539768739,2072424
2023-03-21,AAA.SZ,23.99368539768739,24.75981991644674,23.939696343054937,24.627665199099756,1436092
2023-03-22,AAA.SZ,24.627665199099756,24.799127040751273,24.272892838773647,24.49315740902625,950350
2023-03-23,AAA.SZ,24.49315740902625,24.71145112077682,24.328666770803075,24.689332131914075,3579027
2023-03-24,AAA.SZ,24.689332131914075,24.72156465131978,24.49535305975734,24.543089139652814,3305228
2023-03-27,AAA.SZ,24.543089139652814,24.722378177500026,24.176515563652423,24.29026865217562,267647
2023-03-28,AAA.SZ,24.29026865217562,24.35435710578381,24.136138851713593,24.32553618152021,2433679
2023-03-29,AAA.SZ,24.32553618152021,24.35416585165056,23.979224887295256,24.010267974227148,535477
2023-03-30,AAA.SZ,24.010267974227148,24.025035021698177,23.74751771086238,23.96035649133593,1783523
2023-03-31,AAA.SZ,23.96035649133593,24.19005875721491,23.29747331099919,23.48853453753666,4296656
2023-04-03,AAA.SZ,23.48853453753666,23.664847215247736,23.28837330517786,23.412446731956212,4427308
2023-04-04,AAA.SZ,23.412446731956212,23.723028481689106,23.185633905143515,23.631906488046415,3060033
2023-04-05,AAA.SZ,23.631906488046415,23.710295602000436,23.266618360109067,23.371057288659646,1681420
2023-04-06,AAA.SZ,23.371057288659646,23.476363543476676,23.140874622891968,23.38697430207516,886261
2023-04-07,AAA.SZ,23.38697430207516,23.647329784309733,23.226884850369427,23.46292972648396,3594708
2023-04-10,AAA.SZ,23.46292972648396,23.84545066469452,23.309731410524854,23.684796199308426,2928630
2023-04-11,AAA.SZ,23.684796199308426,23.738308630586666,23.58524277179913,23.63432112960421,4344402
2023-04-12,AAA.SZ,23.63432112960421,24.2093357826205,23.42448821243701,24.157300023827748,3179042
2023-04-13,AAA.SZ,24.157300023827748,24.19195991953574,23.083773859576283,23.189544899491022,2862081
2023-04-14,AAA.SZ,23.189544899491022,24.749760419394722,23.14220999798917,24.583261044666635,226060
2023-04-17,AAA.SZ,24.583261044666635,24.774065015751603,24.162079220467227,24.177063473905854,4424848
2023-04-18,AAA.SZ,24.177063473905854,24.45565242408538,24.036409079583457,24.382068777372826,2896461
2023-04-19,AAA.SZ,24.382068777372826,24.399111285825263,23.815455334373578,23.947412676477523,3177099
2023-04-20,AAA.SZ,23.947412676477523,24.296404667446158,23.77178571861495,24.265329737816245,2944180
2023-04-21,AAA.SZ,24.265329737816245,24.64667681362992,24.047974223469215,24.41002962365793,2721578
2023-04-24,AAA.SZ,24.41002962365793,24.49074688828836,24.080907505501237,24.11115163124391,4687878
2023-04-25,AAA.SZ,24.11115163124391,24.830847040224313,23.931542438863257,24.638479159919644,1772795
2023-04-26,AAA.SZ,24.638479159919644,24.797010622569783,24.515230433777354,24.57126307303766,4193886
2023-04-27,AAA.SZ,24.57126307303766,24.952502467131083,24.35865574720564,24.849911432345085,2354103
2023-04-28,AAA.SZ,24.849911432345085,24.910893835420303,24.214960263685896,24.417161300704326,3039362
2023-05-01,AAA.SZ,24.417161300704326,24.45752704299785,24.27682316725748,24.414460682348015,662060
2023-05-02,AAA.SZ,24.414460682348015,25.570980953640166,24.2375216006287,25.40981606485176,1606145
2023-05-03,AAA.SZ,25.40981606485176,26.112906379930756,25.321229160537673,25.90928476901097,2748202
2023-05-04,AAA.SZ,25.90928476901097,26.25230642593894,25.78035770558553,26.079734465149702,1292931
2023-05-05,AAA.SZ,26.079734465149702,26.22416065118596,25.648202622335553,25.86300915165722,4989084
2023-05-08,AAA.SZ,25.86300915165722,25.93359459696905,25.737236837104874,25.91031323162738,971522
2023-05-09,AAA.SZ,25.91031323162738,26.276745274365954,25.809286756292575,26.02429288964089,1642247
2023-05-10,AAA.SZ,26.02429288964089,26.48112415593185,25.889096213165065,26.26866881502918,4472216
2023-05-11,AAA.SZ,26.26866881502918,26.354877577923173,25.51492590705082,25.730246072293795,2281906
2023-05-12,AAA.SZ,25.730246072293795,26.340110284064764,25.635443586587122,26.084231327136294,702276
2023-05-15,AAA.SZ,26.084231327136294,26.24641981964824,25.488144882474952,25.543081284845055,1600134
2023-05-16,AAA.SZ,25.543081284845055,26.549430818442502,25.357532940228676,26.390218229335744,2704884
2023-05-17,AAA.SZ,26.390218229335744,26.590960575788667,25.788024949707726,26.005084003370474,1805243
2023-05-18,AAA.SZ,26.005084003370474,26.38540401405167,25.967219143581318,26.17049678865015,4374692
2023-05-19,AAA.SZ,26.17049678865015,26.887010027055183,26.097774105629007,26.707096422920646,4122928
2023-05-22,AAA.SZ,26.707096422920646,26.752950092903006,26.53873619029873,26.587890124173335,339779
2023-05-23,AAA.SZ,26.587890124173335,26.879644553459727,26.48671141291368,26.78019519240461,3075605
2023-05-24,AAA.SZ,26.78019519240461,27.818565028727516,26.65223046716672,27.56177760840499,4988639
2023-05-25,AAA.SZ,27.56177760840499,27.95721952811407,27.351926362417146,27.883777886780386,888140
2023-05-26,AAA.SZ,27.883777886780386,28.207102637904335,27.697349678867635,28.093727962243232,3658539
2023-05-29,AAA.SZ,28.093727962243232,28.223092005102334,27.01625374490444,27.1902392293126,3846037
2023-05-30,AAA.SZ,27.1902392293126,27.317335853416544,26.60525795286979,26.70801871056332,2223238
2023-05-31,AAA.SZ,26.70801871056332,27.45055524097762,26.481167429786456,27.278077971621613,4826276
2023-06-01,AAA.SZ,27.278077971621613,27.860851844958933,27.14230875569234,27.59977944656583,4688727
2023-06-02,AAA.SZ,27.59977944656583,28.086790653018323,27.32926029357206,28.008742031294645,1718963
2023-06-05,AAA.SZ,28.008742031294645,28.422557724502816,27.826003186433358,28.375616989091426,690381
2023-06-06,AAA.SZ,28.375616989091426,29.189415885392165,28.327392201111202,29.1202271094721,3032235
2023-06-07,AAA.SZ,29.1202271094721,29.380148040996666,28.784415904286316,28.98509965733166,3783909
2023-06-08,AAA.SZ,28.98509965733166,29.261320666342634,28.881086970783272,29.068445636780766,1639600
2023-06-09,AAA.SZ,29.068445636780766,29.161933086220916,28.299491815128704,28.49956182761383,2327503
2023-06-12,AAA.SZ,28.49956182761383,28.734725845761925,27.772612526430994,27.80491045760359,4332939
2023-06-13,AAA.SZ,27.80491045760359,28.04634091122003,26.874264417936917,26.932475561029214,3170771
2023-06-14,AAA.SZ,26.932475561029214,27.162529702828678,26.251631804333645,26.480142297137697,1243647
2023-06-15,AAA.SZ,26.480142297137697,27.568173881260456,26.409752629517786,27.316052126807804,3711646
2023-06-16,AAA.SZ,27.316052126807804,27.395167326999168,26.282403320782063,26.50643279332801,1516953
2023-06-19,AAA.SZ,26.50643279332801,26.709813957059023,26.27842448910378,26.36154568089627,2794245
2023-06-20,AAA.SZ,26.36154568089627,26.490061517191588,25.541461908107532,25.711346497044968,4222186
2023-06-21,AAA.SZ,25.711346497044968,25.929866877455474,25.24107888374997,25.421429446858173,521280
2023-06-22,AAA.SZ,25.421429446858173,25.70861392668281,25.284910774076845,25.519244255039233,1009245
2023-06-23,AAA.SZ,25.519244255039233,25.720240221531817,25.09663700952245,25.18226808902163,441207
2023-06-26,AAA.SZ,25.18226808902163,25.91475665858526,25.11880571188982,25.74142580371439,1330746
2023-06-27,AAA.SZ,25.74142580371439,26.602312377543477,25.720438848387083,26.5442978685902,3389791
2023-06-28,AAA.SZ,26.5442978685902,26.695009907899696,25.320590300561808,25.406655111309608,692632
2023-06-29,AAA.SZ,25.406655111309608,25.657021501336363,24.911463331850463,25.079623373021036,4137106
2023-06-30,AAA.SZ,25.079623373021036,25.357630362379084,24.843526412504627,25.121359289815807,4855185
2023-07-03,AAA.SZ,25.121359289815807,25.720997951634985,24.90088312243953,25.697609259973348,4854896
2023-07-04,AAA.SZ,25.697609259973348,25.750693858584594,25.283202931283306,25.481387361455226,1572178
2023-07-05,AAA.SZ,25.481387361455226,25.52869955900746,25.277784712182797,25.484066170519064,1262189
2023-07-06,AAA.SZ,25.484066170519064,25.672566944217387,24.75247564576011,24.92238039984356,3970426
2023-07-07,AAA.SZ,24.92238039984356,25.128462582266494,24.1212835373384,24.193203281115682,514299
2023-07-10,AAA.SZ,24.193203281115682,24.967255736634577,23.972601118437026,24.904288779364258,2481486
2023-07-11,AAA.SZ,24.904288779364258,25.036420988432308,23.87214987924331,24.037333399875067,3776158
2023-07-12,AAA.SZ,24.037333399875067,25.391763872977567,23.897335499346852,25.178085548977844,4261900
2023-07-13,AAA.SZ,25.178085548977844,25.743685987998347,25.138948733869874,25.55301920490136,225438
2023-07-14,AAA.SZ,25.55301920490136,26.056894711105016,25.431718315781747,25.910468088870378,3870183
2023-07-17,AAA.SZ,25.910468088870378,26.37904350044099,25.784195921019403,26.218890570953455,2017043
2023-07-18,AAA.SZ,26.218890570953455,26.358622186965714,25.87427280585006,26.101706219728197,2299391
2023-07-19,AAA.SZ,26.101706219728197,26.404719577079938,25.953105079753982,26.317169976978878,735719
2023-07-20,AAA.SZ,26.317169976978878,26.471591470321986,26.124571056673602,26.2324863960177,2901445
2023-07-21,AAA.SZ,26.2324863960177,26.71994437832084,25.975943090191517,26.533034792892128,908258
2023-07-24,AAA.SZ,26.533034792892128,26.766434429752238,26.48746920526479,26.52863755570055,4624474
2023-07-25,AAA.SZ,26.52863755570055,26.70226133021904,25.932024758290737,26.049618207093854,2964140
2023-07-26,AAA.SZ,26.049618207093854,26.250998807964525,25.596436781726748,25.61947469504442,3664462
2023-07-27,AAA.SZ,25.61947469504442,25.671243468802516,24.950785241588743,25.140067047558556,281948
2023-07-28,AAA.SZ,25.140067047558556,25.763478039098924,24.908232206302536,25.63824046445197,2682814
2023-07-31,AAA.SZ,25.63824046445197,25.65333242465817,25.260837728094774,25.340924034714853,3869457
2023-08-01,AAA.SZ,25.340924034714853,25.412979665216927,24.20508759637807,24.41639306669079,1306751
2023-08-02,AAA.SZ,24.41639306669079,24.80247437147064,24.336403175983445,24.62025038770672,1053692
2023-08-03,AAA.SZ,24.62025038770672,25.63023273209208,24.394918062972273,25.378423081217168,317770
2023-08-04,AAA.SZ,25.378423081217168,25.81784969474851,25.183957409998868,25.780669021521156,4199906
2023-08-07,AAA.SZ,25.780669021521156,25.891891880708716,25.281143270921532,25.488790619107803,4936917
2023-08-08,AAA.SZ,25.488790619107803,25.69526700773255,24.700142985867146,24.716729450642053,2537245
2023-08-09,AAA.SZ,24.716729450642053,24.776997204371792,24.425797364689018,24.66372084087039,2802882
2023-08-10,AAA.SZ,24.66372084087039,24.806112073500145,24.416617407126132,24.59873102326305,1890008
2023-08-11,AAA.SZ,24.59873102326305,24.782340313277814,24.063614283539433,24.145591837289103,1926525
2023-08-14,AAA.SZ,24.145591837289103,24.576371470941403,23.943269903398242,24.42125105977677,4613070
2023-08-15,AAA.SZ,24.42125105977677,25.396441932851367,24.343726985528047,25.33851214008478,1438530
2023-08-16,AAA.SZ,25.33851214008478,25.561066038859007,25.115757188302794,25.462369986798596,4566951
2023-08-17,AAA.SZ,25.462369986798596,25.75876808630668,25.42240644804289,25.555701917853032,2281913
2023-08-18,AAA.SZ,25.555701917853032,25.70303442091818,24.920387398867856,25.10073661276849,1578768
2023-08-21,AAA.SZ,25.10073661276849,25.828282815958232,24.95925290899481,25.814093290860022,1665213
2023-08-22,AAA.SZ,25.814093290860022,26.013621058997504,25.752202531994232,25.788747184527892,2863398
2023-08-23,AAA.SZ,25.788747184527892,25.810292596370477,25.437640571066325,25.50901457366132,788152
2023-08-24,AAA.SZ,25.50901457366132,25.747564998074903,25.493254126323873,25.553753298875233,502980
2023-08-25,AAA.SZ,25.553753298875233,25.86780399458235,25.427178003258785,25.805263253447315,1138336
2023-08-28,AAA.SZ,25.805263253447315,26.137586293535755,25.718505442871805,25.8890078569906,2978350
2023-08-29,AAA.SZ,25.8890078569906,26.63062785782495,25.728899977745503,26.52465028502043,1268932
2023-08-30,AAA.SZ,26.52465028502043,26.835749946485972,26.436488735318825,26.739331916994953,1549087
2023-08-31,AAA.SZ,26.739331916994953,26.79052266941843,26.514336470724167,26.603437543330593,2631528
2023-09-01,AAA.SZ,26.603437543330593,26.919157066574257,26.402306633030626,26.827855434579956,2208542
2023-09-04,AAA.SZ,26.827855434579956,27.34598130969185,26.802171600946206,27.106678611063618,1037635
2023-09-05,AAA.SZ,27.106678611063618,27.376801439821822,26.19644197672862,26.43641863174179,3602626
2023-09-06,AAA.SZ,26.43641863174179,27.163442274591844,26.209157779028825,27.05524993879676,1486689
2023-09-07,AAA.SZ,27.05524993879676,27.184081654850086,26.72459050341552,26.90875793075757,3916126
2023-09-08,AAA.SZ,26.90875793075757,27.106797614529807,26.61225751225243,26.776547830756872,3166983
2023-09-11,AAA.SZ,26.776547830756872,27.431823679902234,26.536178141892563,27.189325891111938,2946230
2023-09-12,AAA.SZ,27.189325891111938,27.775511517499673,27.12786070300407,27.60617740138275,2218433
2023-09-13,AAA.SZ,27.60617740138275,27.72266150495387,27.20720242119027,27.241259635787547,4556397
2023-09-14,AAA.SZ,27.241259635787547,27.81167398622482,27.16565569809244,27.68928988651629,3778621
2023-09-15,AAA.SZ,27.68928988651629,27.88611567029192,27.17841241411649,27.39893254868704,4656766
2023-09-18,AAA.SZ,27.39893254868704,28.4279654737563,27.376208763567597,28.412890346959305,1397991
2023-09-19,AAA.SZ,28.412890346959305,28.594337869234007,27.798231482428235,27.967059248279657,3831404
2023-09-20,AAA.SZ,27.967059248279657,28.222286319226434,27.68860084871933,28.113285948029315,1914188
2023-09-21,AAA.SZ,28.113285948029315,28.339453809400194,27.458333460631692,27.697336907600082,2207359
2023-09-22,AAA.SZ,27.697336907600082,28.991367419737788,27.54628299832595,28.951315848660816,318401
2023-09-25,AAA.SZ,28.951315848660816,29.127569187911696,28.236804648659238,28.268029192530264,1085132
2023-09-26,AAA.SZ,28.268029192530264,28.7205914493842,28.030632915575758,28.57573412480685,259292
2023-09-27,AAA.SZ,28.57573412480685,28.764393764642776,28.00464122939713,28.179078058732067,4791066
2023-09-28,AAA.SZ,28.179078058732067,28.210528985524018,27.95257758603924,27.99714521883523,3267759
2023-09-29,AAA.SZ,27.99714521883523,28.43229870675123,27.958183153911886,28.262445760695314,563937
2023-10-02,AAA.SZ,28.262445760695314,29.135872410326513,28.00408589067036,28.966876651390553,3064391
2023-10-03,AAA.SZ,28.966876651390553,30.097347346544254,28.768239119084605,29.923007797066887,2781206
2023-10-04,AAA.SZ,29.923007797066887,30.109521879418917,28.801800344877016,29.045147110722162,1292097
2023-10-05,AAA.SZ,29.045147110722162,29.415619801502622,28.788088858240567,29.21327564270166,287771
2023-10-06,AAA.SZ,29.21327564270166,30.325345187404835,29.03998724329031,30.080269336465353,337199
2023-10-09,AAA.SZ,30.080269336465353,30.172414130506738,28.954926212043198,29.112592453443998,2957281
2023-10-10,AAA.SZ,29.112592453443998,29.55238899249944,28.978993008331347,29.308019621814562,2832481
2023-10-11,AAA.SZ,29.308019621814562,29.474860768525335,29.205119382270187,29.32140925554884,4934777
2023-10-12,AAA.SZ,29.32140925554884,29.612971183131144,29.18569037364417,29.576531309724125,2374316
2023-10-13,AAA.SZ,29.576531309724125,29.607771042602966,28.91567017533879,29.14450868195935,3702615
2023-10-16,AAA.SZ,29.14450868195935,29.2516224463206,28.16974415833338,28.346007359061804,1683214
2023-10-17,AAA.SZ,28.346007359061804,28.57154296988975,27.06607269285249,27.311300071116005,851518
2023-10-18,AAA.SZ,27.311300071116005,28.056706310246618,27.182606217207113,27.85550685112325,613313
2023-10-19,AAA.SZ,27.85550685112325,28.709715479100517,27.68092661246485,28.48209110249764,4031586
2023-10-20,AAA.SZ,28.48209110249764,28.82188258339633,28.297030944158216,28.666679573812058,3314215
2023-10-23,AAA.SZ,28.666679573812058,28.800893828018445,28.207049460228102,28.380771655556114,3560989
2023-10-24,AAA.SZ,28.380771655556114,28.434717798043504,27.304152616518547,27.50147628209192,2432214
2023-10-25,AAA.SZ,27.50147628209192,27.922848504031702,27.42569272040957,27.822192509052726,2430229
2023-10-26,AAA.SZ,27.822192509052726,27.95081962371155,27.09277974096937,27.238983784832584,1963462
2023-10-27,AAA.SZ,27.238983784832584,27.275530440565035,26.83333372992156,26.873378708945005,754224
2023-10-30,AAA.SZ,26.873378708945005,26.943136989552293,26.46752730059576,26.577901541339326,2350397
2023-10-31,AAA.SZ,26.577901541339326,26.74223643527906,26.35191354542405,26.487871476211957,2099284
2023-11-01,AAA.SZ,26.487871476211957,26.68623383713776,25.932963603172993,26.107784735934754,2101676
2023-11-02,AAA.SZ,26.107784735934754,26.398974856767957,25.85897637256224,26.138005136581288,1784532
2023-11-03,AAA.SZ,26.138005136581288,26.382776489102444,25.672346229017705,25.83266855251361,554418
2023-11-06,AAA.SZ,25.83266855251361,26.37814110905683,25.637266574081934,26.205073126093804,1572542
2023-11-07,AAA.SZ,26.205073126093804,26.87649080845107,26.06593656798261,26.756038960374656,4573014
2023-11-08,AAA.SZ,26.756038960374656,27.00220132001247,26.58148287529433,26.826656133616986,4956854
2023-11-09,AAA.SZ,26.826656133616986,27.30141585008225,26.795165500925524,27.085713613367172,662621
2023-11-10,AAA.SZ,27.085713613367172,28.299484759463343,27.006712170269314,28.253595444525523,3629801
2023-11-13,AAA.SZ,28.253595444525523,28.3777444680278,27.51347188269139,27.622237325520267,4908163
2023-11-14,AAA.SZ,27.622237325520267,27.85642201556627,26.83807308589035,26.972631096560217,1698099
2023-11-15,AAA.SZ,26.972631096560217,27.47147141603944,26.9474477466736,27.35803370823084,4294463
2023-11-16,AAA.SZ,27.35803370823084,28.610258505155844,27.307962243558855,28.4415210309636,3913233
2023-11-17,AAA.SZ,28.4415210309636,28.614553810543107,28.221442661399212,28.3100456282124,1311569
